genres,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Comedy|Drama|Fantasy|Romance,0.0,3.6666666666666665,0.0,4.166666666666667,3.6511627906976742,3.6363636363636362,3.75,3.3846153846153846,3.272727272727273,3.4722222222222223,3.3666666666666667,3.4625,3.7142857142857144,3.7666666666666666,3.2,3.75,3.7777777777777777,4.5,3.4166666666666665,3.566666666666667,3.8125,3.0952380952380953,3.3214285714285716
Comedy|Drama|Fantasy|Romance|Thriller,3.8,3.6666666666666665,1.5,3.5,2.9166666666666665,3.6666666666666665,3.0,3.0,3.1666666666666665,3.0,3.375,3.0,3.3333333333333335,3.0,3.25,4.5,3.75,3.75,0.0,2.75,0.0,3.7142857142857144,4.0
Comedy|Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,0.0
Comedy|Drama|Film-Noir,0.0,0.0,0.0,5.0,3.5,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,5.0,3.0,0.0
Comedy|Drama|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,4.75
Comedy|Drama|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,5.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,3.5,0.0
Comedy|Drama|Musical,0.0,0.0,0.0,4.5,3.875,2.75,3.0,4.416666666666667,2.5,3.5,3.6,3.5,3.4375,4.0,4.25,4.5,3.5,0.0,0.0,3.1,3.8333333333333335,3.25,3.0
Comedy|Drama|Musical|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0
Comedy|Drama|Musical|Romance,0.0,4.0,0.0,4.2,5.0,0.0,4.0,4.083333333333333,3.25,3.625,3.0,4.0,3.0,4.25,3.5,3.5,4.5,3.0,0.0,3.5,4.0,4.25,3.0
Comedy|Drama|Musical|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,5.0,4.25,4.5,0.5,4.1,3.6666666666666665,4.0,3.3333333333333335
Comedy|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.25,3.625,3.7,2.5,0.0,3.5,0.0,2.6666666666666665,0.0,3.25,0.0,0.0,4.5,3.8333333333333335,3.0,4.75
Comedy|Drama|Mystery|Romance,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Comedy|Drama|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Drama|Romance,3.6125,3.864406779661017,4.181818181818182,3.86,3.5304054054054053,3.578125,3.768292682926829,3.7039473684210527,3.684,3.532994923857868,3.448,3.47972972972973,3.7974683544303796,3.523076923076923,3.235294117647059,3.52,3.70125786163522,3.5869565217391304,3.3684210526315788,3.423611111111111,3.5,3.2048192771084336,3.349264705882353
Comedy|Drama|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0
Comedy|Drama|Romance|Thriller,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.5,5.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Drama|Romance|War,4.27536231884058,4.2,5.0,4.125,4.1,4.666666666666667,4.0,3.611111111111111,4.222222222222222,3.8125,3.8529411764705883,4.25,4.125,4.230769230769231,4.5,4.5625,4.075,4.277777777777778,4.142857142857143,4.071428571428571,4.166666666666667,4.171428571428572,4.16
Comedy|Drama|Romance|Western,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Drama|Sci-Fi,0.0,0.0,0.0,4.0,3.888888888888889,3.3333333333333335,3.5,3.6666666666666665,4.0,3.8,3.4166666666666665,3.909090909090909,3.875,3.0,4.0,4.0,3.8,4.75,4.25,3.8,4.0,3.6785714285714284,3.6923076923076925
Comedy|Drama|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Comedy|Drama|Sci-Fi|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Drama|Thriller,3.466666666666667,4.0,5.0,4.0,3.125,3.0,4.0,3.3333333333333335,2.6666666666666665,3.75,2.7857142857142856,3.375,0.0,3.5,0.0,0.0,3.8333333333333335,4.0,4.0,3.9,4.25,3.25,3.5
Comedy|Drama|War,5.0,3.4,4.0,4.25,3.7714285714285714,4.25,4.5,3.888888888888889,3.4166666666666665,3.4166666666666665,3.5,3.875,4.2,4.3,3.5,0.0,2.875,3.5,0.0,4.277777777777778,2.0,3.7777777777777777,3.642857142857143
Comedy|Fantasy,4.333333333333333,2.5,0.0,4.25,3.1818181818181817,3.1538461538461537,2.764705882352941,3.0588235294117645,2.857142857142857,3.676470588235294,3.75,3.0454545454545454,3.85,3.4166666666666665,3.5,4.0,3.466666666666667,2.25,3.5,3.125,3.8333333333333335,3.3095238095238093,2.477272727272727
Comedy|Fantasy|Horror,0.0,0.0,0.0,1.0,2.625,1.5,0.0,0.0,0.0,4.5,3.75,3.75,0.0,4.0,0.0,4.5,0.0,0.0,0.0,5.0,4.75,3.1666666666666665,2.75
Comedy|Fantasy|Horror|Musical|Thriller,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Comedy|Fantasy|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Comedy|Fantasy|Horror|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.5,3.1666666666666665,1.75,3.0,3.5,2.0,1.5,3.3333333333333335,0.0,0.0,2.25,2.6666666666666665,2.1666666666666665,3.25
Comedy|Fantasy|Musical,0.0,4.0,0.0,0.0,2.3333333333333335,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Fantasy|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Fantasy|Romance,3.0,4.166666666666667,4.0,4.333333333333333,3.4634146341463414,3.466666666666667,3.4375,3.433333333333333,3.4583333333333335,3.176470588235294,3.676470588235294,2.7083333333333335,3.65625,3.4411764705882355,3.2777777777777777,2.4166666666666665,3.5652173913043477,3.8333333333333335,4.166666666666667,3.0,3.652173913043478,3.3333333333333335,3.263157894736842
Comedy|Fantasy|Romance|Sci-Fi,3.375,3.1875,4.0,4.0,2.0,4.0,3.5,2.0,3.375,2.75,2.3,2.5714285714285716,2.0,2.0,0.75,0.0,2.5,0.0,0.0,1.25,2.5,2.8,1.5
Comedy|Fantasy|Sci-Fi,0.0,0.0,0.0,3.4,2.9166666666666665,3.0,3.0,2.6,2.5,2.7857142857142856,2.25,3.4,3.75,3.6,4.0,3.5,3.2,3.75,3.0,3.0,3.625,3.0,3.625
Comedy|Fantasy|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,3.0,2.75,0.0,0.0,2.5,0.0,0.5,0.0,2.0,2.5,2.5,0.0,0.0
Comedy|Horror,2.0,2.909090909090909,0.0,2.3333333333333335,2.8541666666666665,2.45,3.0,2.8214285714285716,3.1,3.0,3.26,2.701923076923077,3.2857142857142856,3.2045454545454546,2.7916666666666665,3.8333333333333335,3.588235294117647,3.3181818181818183,2.5833333333333335,3.3947368421052633,3.769230769230769,3.175925925925926,3.2903225806451615
Comedy|Horror|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.75,1.5,0.0,3.0
Comedy|Horror|Musical,0.0,0.0,0.0,4.0,3.1666666666666665,3.0,3.0,4.166666666666667,3.5,4.25,4.0,3.5,3.5,3.1,0.0,0.0,3.0,0.0,0.0,4.0,3.75,3.3333333333333335,3.5
Comedy|Horror|Musical|Sci-Fi,0.0,0.0,0.0,2.3333333333333335,2.8461538461538463,5.0,4.25,3.8333333333333335,2.5,3.3125,3.5,3.4166666666666665,3.875,3.75,5.0,3.0,3.5,0.0,0.0,3.25,3.25,3.0,0.0
Comedy|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Comedy|Horror|Mystery|Thriller,0.0,3.75,3.125,5.0,3.2857142857142856,3.4,4.0,2.8,3.9,3.0555555555555554,2.6818181818181817,2.3636363636363638,2.8333333333333335,2.3,2.5,2.75,2.9375,2.5,3.0,3.6666666666666665,3.5,2.6666666666666665,2.2
Comedy|Horror|Romance,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,0.0,3.0,0.0,0.0,0.0,3.25,0.0,4.0,3.9,2.8333333333333335,3.3333333333333335
Comedy|Horror|Romance|Thriller,0.0,0.0,0.0,0.0,2.25,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,4.5,0.0,0.0
Comedy|Horror|Sci-Fi,0.0,0.0,0.0,0.0,2.2857142857142856,4.0,4.0,2.1666666666666665,3.75,2.9285714285714284,2.375,2.772727272727273,3.5,4.0,2.5,3.0,4.0,4.5,0.0,3.25,4.333333333333333,3.6538461538461537,2.875
Comedy|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.3,4.5,0.0,3.3,3.5625,3.9,0.5
Comedy|Horror|Thriller,3.3333333333333335,3.6,0.0,3.0,2.8666666666666667,3.2,3.8181818181818183,3.875,2.5,3.272727272727273,4.333333333333333,2.6818181818181817,2.7,3.0833333333333335,3.4166666666666665,0.0,3.8333333333333335,4.166666666666667,0.0,4.0,0.0,3.5833333333333335,3.875
Comedy|Musical,0.0,0.0,5.0,4.0,3.4,4.0,2.75,3.3,3.4047619047619047,3.9642857142857144,3.4166666666666665,3.15625,3.5384615384615383,3.5625,3.375,4.5,3.642857142857143,2.75,3.0,3.95,3.5,3.0416666666666665,3.0869565217391304
Comedy|Musical|Romance,3.5,3.75,4.666666666666667,4.25,3.5625,4.142857142857143,3.5,3.5952380952380953,3.53125,2.9285714285714284,3.433333333333333,3.473684210526316,2.8,3.3214285714285716,3.0,4.25,3.78125,0.0,0.0,3.8333333333333335,3.4615384615384617,2.772727272727273,2.2777777777777777
Comedy|Musical|Romance|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Musical|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Comedy|Musical|Sci-Fi|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Comedy|Musical|War,0.0,0.0,0.0,0.0,3.6666666666666665,4.0,5.0,0.0,4.0,2.75,0.0,4.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.0,1.5
Comedy|Musical|Western,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Mystery,0.0,0.0,0.0,4.0,2.8,3.8333333333333335,3.2,2.5,3.5,3.0,1.5,5.0,3.5,2.75,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.125
Comedy|Mystery|Romance,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Comedy|Mystery|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Comedy|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Mystery|Thriller,0.0,4.0,0.0,4.5,3.933333333333333,5.0,4.0,3.5,4.25,3.7,0.0,4.5,0.0,5.0,3.5,4.0,4.166666666666667,0.0,4.0,4.25,0.0,0.5,3.1666666666666665
Comedy|Romance,3.4958217270194987,3.3950617283950617,3.5384615384615383,3.5864661654135337,3.3175074183976263,3.43,3.3421052631578947,3.472772277227723,3.4708029197080292,3.332618025751073,3.3248407643312103,2.914429530201342,3.622950819672131,3.324675324675325,3.287878787878788,3.52,3.4191489361702128,3.339622641509434,3.148936170212766,3.053956834532374,3.453781512605042,2.8951612903225805,3.204225352112676
Comedy|Romance|Sci-Fi,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,1.5,3.5,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.875,3.5,3.6666666666666665
Comedy|Romance|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
Comedy|Romance|Thriller,3.2,0.0,2.0,3.6666666666666665,3.6666666666666665,3.75,4.0,4.0,3.8333333333333335,2.25,3.5,2.75,3.25,3.6666666666666665,3.5,2.0,3.0,0.0,0.0,0.0,3.5,2.25,4.5
Comedy|Romance|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Comedy|Sci-Fi,3.022222222222222,3.5714285714285716,3.0,3.8,2.9344262295081966,2.9583333333333335,2.9047619047619047,3.1481481481481484,3.611111111111111,2.9516129032258065,2.7333333333333334,2.7,3.25,3.175,2.8214285714285716,3.2,3.4,2.0833333333333335,3.227272727272727,3.0357142857142856,3.235294117647059,3.1481481481481484,2.85
Comedy|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Comedy|Sci-Fi|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Comedy|Thriller,2.909090909090909,2.9166666666666665,2.0,4.666666666666667,2.6666666666666665,2.625,2.0,2.625,2.6666666666666665,3.1875,2.5,2.888888888888889,3.5,2.6,2.3333333333333335,4.0,2.0,2.5,2.5,2.5,3.6875,3.75,2.25
Comedy|War,2.0,4.0,5.0,4.666666666666667,3.638888888888889,3.7857142857142856,4.142857142857143,4.25,3.4444444444444446,3.857142857142857,3.857142857142857,3.2,4.0,3.7142857142857144,4.25,4.3,3.9166666666666665,4.25,4.0,4.115384615384615,3.8333333333333335,3.7,3.0454545454545454
Comedy|War|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comedy|Western,0.0,0.0,0.0,4.0,3.5,3.4444444444444446,3.75,3.0,3.5833333333333335,3.5625,3.5714285714285716,2.8333333333333335,3.5714285714285716,3.7222222222222223,4.0,3.75,3.1666666666666665,3.75,3.1666666666666665,3.3,3.5714285714285716,3.5384615384615383,3.75
Crime,0.0,0.0,3.0,0.0,3.6666666666666665,4.0,4.0,3.5,0.0,3.0,0.0,2.75,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.5,0.0,1.5,4.25
Crime|Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.5,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,4.0,0.0,4.0
Crime|Documentary|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
Crime|Drama,4.096,4.269230769230769,4.333333333333333,4.372549019607843,4.107784431137724,4.276923076923077,4.08955223880597,3.924107142857143,3.74,3.8189655172413794,3.814655172413793,3.888888888888889,4.147286821705427,3.6415929203539825,4.028846153846154,4.287671232876712,4.130081300813008,4.366071428571429,3.880952380952381,4.011363636363637,4.144927536231884,3.817415730337079,3.8266129032258065
Crime|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,4.5,2.1666666666666665,4.5,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5,3.0,3.5
Crime|Drama|Fantasy|Horror|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
Crime|Drama|Fantasy|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Fantasy|Thriller,0.0,0.0,5.0,3.0,3.3333333333333335,3.5,3.0,4.0,3.5,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Film-Noir,0.0,3.0,0.0,4.0,3.7083333333333335,3.3333333333333335,4.4,4.833333333333333,3.25,4.083333333333333,3.8333333333333335,3.75,5.0,3.8333333333333335,4.0,3.5,0.0,4.0,4.25,4.25,3.375,3.0,3.6666666666666665
Crime|Drama|Film-Noir|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,4.333333333333333,4.75,2.0,0.0,0.0,3.5,0.0,0.0,0.0,4.5,3.0,0.0
Crime|Drama|Film-Noir|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.4,4.25,4.0,4.75,3.7142857142857144,0.0,0.0,4.5,4.5,3.6666666666666665,4.0,4.0,3.3333333333333335,4.2,3.6666666666666665,3.6666666666666665
Crime|Drama|Film-Noir|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Film-Noir|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Film-Noir|Thriller,0.0,3.0,0.0,5.0,4.375,4.666666666666667,4.166666666666667,4.125,3.8,3.9166666666666665,3.8333333333333335,3.1666666666666665,4.0,3.75,0.0,4.25,3.7142857142857144,3.5,4.166666666666667,3.272727272727273,4.055555555555555,4.15,4.5
Crime|Drama|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,2.875,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0
Crime|Drama|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Crime|Drama|Horror|Mystery|Thriller,3.5,0.0,2.0,0.0,2.6,5.0,3.0,3.25,2.0,3.0,3.5,3.1666666666666665,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.0,0.0,0.0,3.0
Crime|Drama|Horror|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.25,0.0,0.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0
Crime|Drama|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Musical|Thriller,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|Mystery,2.5,2.5,3.0,3.0,3.142857142857143,4.5,3.2,3.5,3.625,3.6,3.4583333333333335,3.761904761904762,4.076923076923077,3.1666666666666665,3.5,3.8333333333333335,4.111111111111111,4.625,3.125,3.642857142857143,3.5625,3.4210526315789473,3.357142857142857
Crime|Drama|Mystery|Romance|Thriller,0.0,0.0,0.0,3.0,2.6,3.0,3.0,3.25,3.142857142857143,3.2857142857142856,3.625,3.6,0.0,3.0,4.0,3.625,3.0,4.5,0.0,2.6,2.8333333333333335,4.0,2.0
Crime|Drama|Mystery|Thriller,3.0,3.7857142857142856,2.7142857142857144,3.3333333333333335,3.235294117647059,3.3076923076923075,3.764705882352941,3.227272727272727,2.7222222222222223,3.5,3.7222222222222223,3.25,3.3125,3.066666666666667,3.625,3.4,3.9615384615384617,4.375,3.4166666666666665,3.3333333333333335,4.086956521739131,3.3863636363636362,3.7333333333333334
Crime|Drama|Mystery|Thriller|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0
Crime|Drama|Romance,3.0,3.4444444444444446,0.0,2.8333333333333335,3.6923076923076925,4.0,5.0,3.8,4.0,4.0,3.3333333333333335,3.625,3.25,4.142857142857143,3.3,3.5,3.772727272727273,4.666666666666667,3.625,3.5714285714285716,4.0,3.323529411764706,2.8
Crime|Drama|Romance|Thriller,0.0,0.0,4.0,4.5,3.5384615384615383,3.75,4.666666666666667,3.5714285714285716,3.6666666666666665,3.5,3.75,0.0,3.5,2.6666666666666665,4.0,3.8333333333333335,4.25,4.5,0.0,3.75,4.1,3.0,4.0
Crime|Drama|Romance|War,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,0.0,5.0,3.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Crime|Drama|Sci-Fi|Thriller,0.0,3.6666666666666665,3.0,4.25,3.5714285714285716,4.166666666666667,4.285714285714286,4.0,3.7,4.1,3.7,4.0,4.333333333333333,3.357142857142857,3.8333333333333335,4.5,3.9375,0.0,4.333333333333333,3.9,4.6,3.25,3.2142857142857144
Crime|Drama|Thriller,3.8181818181818183,3.4285714285714284,3.4285714285714284,3.4705882352941178,3.617021276595745,4.0,3.5833333333333335,3.7410714285714284,3.7096774193548385,3.8666666666666667,3.6847826086956523,3.6650485436893203,4.044776119402985,3.357142857142857,3.46875,4.0,3.90625,3.9871794871794872,3.4,3.8354430379746836,4.063218390804598,3.4157894736842107,3.7125
Crime|Drama|Thriller|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,4.0,0.0,0.0,0.0
Crime|Drama|Western,0.0,0.0,0.0,0.0,3.6666666666666665,3.0,4.0,0.0,5.0,3.5,3.6666666666666665,4.0,4.166666666666667,3.8,0.0,5.0,5.0,4.5,0.0,3.5,3.0,3.8333333333333335,0.0
Crime|Fantasy|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
Crime|Film-Noir,2.0,3.0,0.0,5.0,3.5454545454545454,0.0,4.0,0.0,3.625,4.0,3.5,0.0,4.0,0.0,3.5,0.0,4.0,0.0,0.0,3.75,0.0,3.5,0.0
Crime|Film-Noir|Mystery,0.0,0.0,4.5,4.333333333333333,4.6,5.0,0.0,0.0,4.25,4.333333333333333,0.0,3.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Crime|Film-Noir|Mystery|Thriller,3.3333333333333335,3.5,3.6666666666666665,4.615384615384615,4.294117647058823,3.7777777777777777,4.2,4.1,4.0625,3.9375,3.875,4.0625,4.0,3.3,4.5,4.214285714285714,4.166666666666667,4.125,4.25,4.2,4.3125,3.111111111111111,3.7
Crime|Film-Noir|Thriller,0.0,0.0,0.0,5.0,4.666666666666667,4.5,4.666666666666667,0.0,4.0,4.142857142857143,4.0,0.5,3.0,3.5,0.0,5.0,0.0,4.0,0.0,3.3333333333333335,4.0,3.5,4.0
Crime|Horror,3.0,3.6666666666666665,0.0,4.0,4.0,4.0,4.25,4.0,4.5,4.4375,4.0,3.7857142857142856,4.375,4.5,4.0,4.0,3.875,3.5,0.0,4.75,4.285714285714286,3.4,3.9
Crime|Horror|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Crime|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,3.4,3.0,3.3333333333333335,3.1875,3.5,4.0,3.2,3.923076923076923,2.5,4.25,3.25,4.5,3.75,4.4,0.0,4.0,4.142857142857143,3.5,3.4285714285714284
